tbl;Year;quarter;citymarketid_1;citymarketid_2;city1;city2;cur_passengers;cur_fare;ly_fare;ly_passengers;amount_change;percent_change;amount_change_pax;percent_change_pax;Geocoded_City1;Geocoded_City2
Table 3;2,008;3;31,703;35,096;New York City, NY (Metropolitan Area);Syracuse, NY;39,550;144.21;104.97;37,270;39.23;0.3738;2,280;0.0612;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";"Syracuse, NY
(43.047945, -76.147448)"
Table 3;2,008;3;31,714;31,650;Fort Myers, FL;Minneapolis/St. Paul, MN;22,920;197.51;142.71;34,480;54.80;0.3840;-11,560;-0.3353;"Fort Myers, FL
(40.253979, -103.801495)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 3;2,008;3;31,834;31,703;Fayetteville, AR;New York City, NY (Metropolitan Area);17,190;454.61;334.47;12,270;120.14;0.3592;4,920;0.4010;"Fayetteville, AR
(36.061928, -94.160583)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;3;31,995;31,703;Greensboro/High Point, NC;New York City, NY (Metropolitan Area);35,480;198.24;151.95;26,790;46.29;0.3046;8,690;0.3244;"Greensboro/High Point, NC
(36.072701, -79.793899)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;3;32,211;33,244;Las Vegas, NV;Memphis, TN;20,270;245.09;170.16;29,730;74.93;0.4403;-9,460;-0.3182;"Las Vegas, NV
(36.169202, -115.140597)";"Memphis, TN
(35.143378, -90.052136)"
Table 3;2,008;3;32,337;31,650;Indianapolis, IN;Minneapolis/St. Paul, MN;27,180;362.27;263.77;36,160;98.50;0.3734;-8,980;-0.2483;"Indianapolis, IN
(39.76845, -86.156212)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 3;2,008;3;32,337;31,703;Indianapolis, IN;New York City, NY (Metropolitan Area);86,180;248.24;187.05;69,490;61.19;0.3271;16,690;0.2402;"Indianapolis, IN
(39.76845, -86.156212)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;3;33,044;30,852;Louisville, KY;Washington, DC (Metropolitan Area);55,810;176.59;129.69;66,380;46.90;0.3616;-10,570;-0.1592;"Louisville, KY
(38.256078, -85.751569)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,008;3;33,044;31,703;Louisville, KY;New York City, NY (Metropolitan Area);35,900;284.85;199.44;27,880;85.40;0.4282;8,020;0.2877;"Louisville, KY
(38.256078, -85.751569)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;3;33,198;31,650;Kansas City, MO;Minneapolis/St. Paul, MN;27,110;366.75;264.28;32,460;102.47;0.3877;-5,350;-0.1648;"Kansas City, MO
(39.099792, -94.578559)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 3;2,008;3;33,342;31,650;Milwaukee, WI;Minneapolis/St. Paul, MN;26,240;326.09;223.22;30,980;102.87;0.4609;-4,740;-0.1530;"Milwaukee, WI
(43.041072, -87.909421)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 3;2,008;2;30,325;31,650;Denver, CO;Minneapolis/St. Paul, MN;137,730;167.84;125.61;167,410;42.23;0.3362;-29,680;-0.1773;"Denver, CO
(39.738453, -104.984853)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 3;2,008;2;30,693;31,703;Nashville, TN;New York City, NY (Metropolitan Area);106,820;234.72;149.28;116,710;85.44;0.5723;-9,890;-0.0847;"Nashville, TN
(36.166687, -86.779932)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;2;30,721;31,066;Boston, MA (Metropolitan Area);Columbus, OH;40,770;188.91;134.60;58,390;54.31;0.4035;-17,620;-0.3018;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Columbus, OH
(39.962649, -82.996216)"
Table 3;2,008;2;30,721;31,295;Boston, MA (Metropolitan Area);Detroit, MI;97,790;274.43;160.20;133,850;114.24;0.7131;-36,060;-0.2694;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Detroit, MI
(42.332916, -83.047853)"
Table 3;2,008;2;30,721;34,100;Boston, MA (Metropolitan Area);Philadelphia, PA;249,690;177.01;118.96;294,750;58.06;0.4881;-45,060;-0.1529;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Philadelphia, PA
(39.951061, -75.16562)"
Table 3;2,008;2;30,868;31,703;Columbia, SC;New York City, NY (Metropolitan Area);21,760;224.09;170.44;22,300;53.66;0.3148;-540;-0.0242;"Columbia, SC
(39.962649, -82.996216)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;2;30,977;31,423;Chicago, IL;Des Moines, IA;17,270;314.65;240.00;21,110;74.65;0.3110;-3,840;-0.1819;"Chicago, IL
(41.775002, -87.696388)";"Des Moines, IA
(41.588822, -93.620309)"
Table 3;2,008;2;30,977;31,650;Chicago, IL;Minneapolis/St. Paul, MN;279,400;167.54;115.50;312,380;52.04;0.4506;-32,980;-0.1056;"Chicago, IL
(41.775002, -87.696388)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 3;2,008;2;30,977;31,703;Chicago, IL;New York City, NY (Metropolitan Area);909,730;201.79;152.31;1,030,690;49.49;0.3249;-120,960;-0.1174;"Chicago, IL
(41.775002, -87.696388)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;2;30,977;31,995;Chicago, IL;Greensboro/High Point, NC;17,550;239.95;178.95;24,050;61.00;0.3409;-6,500;-0.2703;"Chicago, IL
(41.775002, -87.696388)";"Greensboro/High Point, NC
(36.072701, -79.793899)"
Table 3;2,008;2;31,057;30,198;Charlotte, NC;Pittsburgh, PA;21,780;270.45;207.61;26,580;62.84;0.3027;-4,800;-0.1806;"Charlotte, NC
(35.222936, -80.840161)";"Pittsburgh, PA
(40.442169, -79.994945)"
Table 3;2,008;2;31,057;30,529;Charlotte, NC;Hartford, CT;23,450;284.80;215.69;29,100;69.11;0.3204;-5,650;-0.1942;"Charlotte, NC
(35.222936, -80.840161)";"Hartford, CT
(41.765775, -72.673356)"
Table 3;2,008;2;31,066;31,703;Columbus, OH;New York City, NY (Metropolitan Area);101,180;214.24;111.15;147,270;103.09;0.9274;-46,090;-0.3130;"Columbus, OH
(39.962649, -82.996216)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;2;31,650;30,852;Minneapolis/St. Paul, MN;Washington, DC (Metropolitan Area);165,330;268.08;198.14;170,500;69.94;0.3530;-5,170;-0.0303;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,008;2;31,703;30,436;New York City, NY (Metropolitan Area);Tucson, AZ;38,210;256.95;189.05;48,860;67.89;0.3591;-10,650;-0.2180;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";"Tucson, AZ
(35.167852, -103.726151)"
Table 3;2,008;2;31,703;34,321;New York City, NY (Metropolitan Area);Portland, ME;42,560;148.02;112.15;36,060;35.87;0.3198;6,500;0.1803;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";"Portland, ME
(45.516018, -122.681425)"
Table 3;2,008;2;31,703;34,524;New York City, NY (Metropolitan Area);Richmond, VA;87,740;153.25;110.66;70,340;42.59;0.3849;17,400;0.2474;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";"Richmond, VA
(37.540759, -77.433932)"
Table 3;2,008;2;31,703;34,576;New York City, NY (Metropolitan Area);Rochester, NY;80,360;132.70;96.32;82,030;36.38;0.3777;-1,670;-0.0204;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";"Rochester, NY
(43.155708, -77.612547)"
Table 3;2,008;2;31,703;35,096;New York City, NY (Metropolitan Area);Syracuse, NY;44,370;156.38;96.50;33,280;59.88;0.6206;11,090;0.3332;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";"Syracuse, NY
(43.047945, -76.147448)"
Table 3;2,008;2;31,995;31,703;Greensboro/High Point, NC;New York City, NY (Metropolitan Area);39,440;226.74;143.61;31,640;83.14;0.5789;7,800;0.2465;"Greensboro/High Point, NC
(36.072701, -79.793899)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;2;32,211;33,244;Las Vegas, NV;Memphis, TN;20,610;251.27;177.02;29,320;74.24;0.4194;-8,710;-0.2971;"Las Vegas, NV
(36.169202, -115.140597)";"Memphis, TN
(35.143378, -90.052136)"
Table 3;2,008;2;35,096;30,852;Syracuse, NY;Washington, DC (Metropolitan Area);21,150;272.75;200.42;21,410;72.33;0.3609;-260;-0.0121;"Syracuse, NY
(43.047945, -76.147448)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,008;1;30,325;30,466;Denver, CO;Phoenix, AZ;268,380;126.08;94.87;306,040;31.21;0.3290;-37,660;-0.1231;"Denver, CO
(39.738453, -104.984853)";"Phoenix, AZ
(30.406931, -87.217578)"
Table 3;2,008;1;30,325;31,650;Denver, CO;Minneapolis/St. Paul, MN;117,170;167.70;125.68;134,240;42.02;0.3343;-17,070;-0.1272;"Denver, CO
(39.738453, -104.984853)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 3;2,008;1;30,693;31,703;Nashville, TN;New York City, NY (Metropolitan Area);59,250;195.53;139.78;100,600;55.74;0.3988;-41,350;-0.4110;"Nashville, TN
(36.166687, -86.779932)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;1;30,721;30,466;Boston, MA (Metropolitan Area);Phoenix, AZ;118,060;248.96;185.46;115,250;63.50;0.3424;2,810;0.0244;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Phoenix, AZ
(30.406931, -87.217578)"
Table 3;2,008;1;30,721;30,977;Boston, MA (Metropolitan Area);Chicago, IL;231,590;212.98;157.58;246,090;55.40;0.3516;-14,500;-0.0589;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Chicago, IL
(41.775002, -87.696388)"
Table 3;2,008;1;30,721;31,066;Boston, MA (Metropolitan Area);Columbus, OH;22,580;178.71;118.99;38,480;59.71;0.5018;-15,900;-0.4132;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Columbus, OH
(39.962649, -82.996216)"
Table 3;2,008;1;30,721;31,295;Boston, MA (Metropolitan Area);Detroit, MI;76,950;244.49;162.47;87,590;82.02;0.5048;-10,640;-0.1215;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Detroit, MI
(42.332916, -83.047853)"
Table 3;2,008;1;30,721;31,453;Boston, MA (Metropolitan Area);Houston, TX;69,830;274.19;205.62;72,980;68.57;0.3335;-3,150;-0.0432;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Houston, TX
(29.760803, -95.369506)"
Table 3;2,008;1;30,721;34,100;Boston, MA (Metropolitan Area);Philadelphia, PA;203,950;178.12;119.79;227,660;58.32;0.4869;-23,710;-0.1041;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Philadelphia, PA
(39.951061, -75.16562)"
Table 3;2,008;1;30,977;30,852;Chicago, IL;Washington, DC (Metropolitan Area);389,260;164.53;122.21;428,410;42.32;0.3463;-39,150;-0.0914;"Chicago, IL
(41.775002, -87.696388)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,008;1;30,977;31,703;Chicago, IL;New York City, NY (Metropolitan Area);684,980;178.38;135.67;683,940;42.71;0.3148;1,040;0.0015;"Chicago, IL
(41.775002, -87.696388)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;1;31,066;31,703;Columbus, OH;New York City, NY (Metropolitan Area);74,370;178.70;110.53;118,680;68.17;0.6167;-44,310;-0.3734;"Columbus, OH
(39.962649, -82.996216)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;1;31,453;31,703;Houston, TX;New York City, NY (Metropolitan Area);230,750;288.67;196.97;281,840;91.71;0.4656;-51,090;-0.1813;"Houston, TX
(29.760803, -95.369506)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,008;1;35,096;30,852;Syracuse, NY;Washington, DC (Metropolitan Area);19,240;264.32;198.45;17,400;65.87;0.3319;1,840;0.1057;"Syracuse, NY
(43.047945, -76.147448)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,007;4;30,325;31,650;Denver, CO;Minneapolis/St. Paul, MN;125,960;171.43;126.50;144,050;44.94;0.3552;-18,090;-0.1256;"Denver, CO
(39.738453, -104.984853)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 3;2,007;4;30,397;33,316;Atlanta, GA (Metropolitan Area);Omaha, NE;15,210;287.15;216.56;18,360;70.59;0.3260;-3,150;-0.1716;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Omaha, NE
(46.07035, -93.666319)"
Table 3;2,007;4;30,721;31,295;Boston, MA (Metropolitan Area);Detroit, MI;103,610;231.17;158.39;113,380;72.78;0.4595;-9,770;-0.0862;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Detroit, MI
(42.332916, -83.047853)"
Table 3;2,007;4;30,721;34,576;Boston, MA (Metropolitan Area);Rochester, NY;25,850;171.38;123.27;11,960;48.11;0.3902;13,890;1.1614;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Rochester, NY
(43.155708, -77.612547)"
Table 3;2,007;4;30,977;31,995;Chicago, IL;Greensboro/High Point, NC;16,620;236.58;176.52;23,240;60.06;0.3402;-6,620;-0.2849;"Chicago, IL
(41.775002, -87.696388)";"Greensboro/High Point, NC
(36.072701, -79.793899)"
Table 3;2,007;4;31,066;31,703;Columbus, OH;New York City, NY (Metropolitan Area);129,860;144.58;110.28;144,170;34.29;0.3109;-14,310;-0.0993;"Columbus, OH
(39.962649, -82.996216)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,007;4;31,453;31,703;Houston, TX;New York City, NY (Metropolitan Area);298,840;264.53;186.02;353,420;78.51;0.4220;-54,580;-0.1544;"Houston, TX
(29.760803, -95.369506)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 3;2,007;3;30,325;34,614;Denver, CO;Salt Lake City, UT;123,540;120.40;88.73;126,670;31.67;0.3569;-3,130;-0.0247;"Denver, CO
(39.738453, -104.984853)";"Salt Lake City, UT
(40.758478, -111.888142)"
Table 3;2,007;3;30,721;34,576;Boston, MA (Metropolitan Area);Rochester, NY;26,810;160.99;122.27;12,830;38.72;0.3166;13,980;1.0896;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Rochester, NY
(43.155708, -77.612547)"
Table 3;2,007;2;32,457;34,689;San Francisco, CA (Metropolitan Area);Santa Barbara, CA;17,460;192.25;135.73;27,540;56.51;0.4164;-10,080;-0.3660;"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)";"Santa Barbara, CA
(34.420867, -119.698342)"
Table 3;2,007;1;30,647;30,466;Cleveland, OH (Metropolitan Area);Phoenix, AZ;58,200;195.76;146.48;66,000;49.28;0.3364;-7,800;-0.1182;"Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)";"Phoenix, AZ
(30.406931, -87.217578)"
Table 3;2,007;1;31,267;30,852;Dayton, OH;Washington, DC (Metropolitan Area);34,730;172.41;131.89;46,970;40.52;0.3072;-12,240;-0.2606;"Dayton, OH
(39.760982, -84.192203)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,007;1;32,211;34,653;Las Vegas, NV;Tulsa, OK;18,540;210.63;156.20;24,630;54.43;0.3485;-6,090;-0.2473;"Las Vegas, NV
(36.169202, -115.140597)";"Tulsa, OK
(61.096484, -160.967455)"
Table 3;2,006;4;30,397;31,995;Atlanta, GA (Metropolitan Area);Greensboro/High Point, NC;16,740;252.08;176.31;27,240;75.77;0.4298;-10,500;-0.3855;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Greensboro/High Point, NC
(36.072701, -79.793899)"
Table 3;2,006;4;30,529;31,454;Hartford, CT;Orlando, FL;100,450;166.91;123.55;142,010;43.36;0.3509;-41,560;-0.2927;"Hartford, CT
(41.765775, -72.673356)";"Orlando, FL
(28.538331, -81.378879)"
Table 3;2,006;4;30,529;32,457;Hartford, CT;San Francisco, CA (Metropolitan Area);36,090;261.33;198.74;42,000;62.59;0.3149;-5,910;-0.1407;"Hartford, CT
(41.765775, -72.673356)";"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
Table 3;2,006;4;30,529;34,027;Hartford, CT;West Palm Beach/Palm Beach, FL;34,680;185.35;142.15;48,200;43.20;0.3039;-13,520;-0.2805;"Hartford, CT
(41.765775, -72.673356)";"West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)"
Table 3;2,006;4;30,647;30,466;Cleveland, OH (Metropolitan Area);Phoenix, AZ;54,230;191.41;145.93;67,460;45.48;0.3116;-13,230;-0.1961;"Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)";"Phoenix, AZ
(30.406931, -87.217578)"
Table 3;2,006;4;30,721;30,994;Boston, MA (Metropolitan Area);Charleston, SC;21,760;219.54;165.25;26,140;54.29;0.3286;-4,380;-0.1676;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Charleston, SC
(32.77647, -79.931027)"
Table 3;2,006;4;30,868;30,852;Columbia, SC;Washington, DC (Metropolitan Area);24,420;215.64;165.74;24,090;49.90;0.3011;330;0.0137;"Columbia, SC
(39.962649, -82.996216)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,006;4;30,994;30,852;Charleston, SC;Washington, DC (Metropolitan Area);39,600;212.92;154.73;37,110;58.19;0.3761;2,490;0.0671;"Charleston, SC
(32.77647, -79.931027)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,006;4;31,453;33,342;Houston, TX;Milwaukee, WI;18,290;223.18;168.62;25,580;54.57;0.3236;-7,290;-0.2850;"Houston, TX
(29.760803, -95.369506)";"Milwaukee, WI
(43.041072, -87.909421)"
Table 3;2,006;4;33,105;32,457;Cincinnati, OH;San Francisco, CA (Metropolitan Area);22,130;358.63;267.73;28,460;90.91;0.3396;-6,330;-0.2224;"Cincinnati, OH
(39.104427, -84.513808)";"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
Table 3;2,006;4;33,192;30,852;Sacramento, CA;Washington, DC (Metropolitan Area);49,090;250.69;182.15;63,410;68.53;0.3762;-14,320;-0.2258;"Sacramento, CA
(38.582087, -121.50012)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,006;3;30,140;30,721;Albuquerque, NM;Boston, MA (Metropolitan Area);27,560;253.12;193.10;33,360;60.02;0.3108;-5,800;-0.1739;"Albuquerque, NM
(35.084248, -106.649241)";"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)"
Table 3;2,006;3;30,194;34,492;Dallas/Fort Worth, TX;Raleigh/Durham, NC;54,200;231.16;169.26;58,090;61.90;0.3657;-3,890;-0.0670;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";"Raleigh/Durham, NC
(42.673348, -72.179683)"
Table 3;2,006;3;30,255;30,852;Huntsville, AL;Washington, DC (Metropolitan Area);29,590;285.87;193.05;40,200;92.82;0.4808;-10,610;-0.2639;"Huntsville, AL
(34.729538, -86.585283)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,006;3;30,257;30,397;Albany, NY;Atlanta, GA (Metropolitan Area);16,040;304.76;202.85;26,140;101.91;0.5024;-10,100;-0.3864;"Albany, NY
(42.651242, -73.755418)";"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)"
Table 3;2,006;3;30,257;34,492;Albany, NY;Raleigh/Durham, NC;15,880;152.87;115.42;15,200;37.45;0.3244;680;0.0447;"Albany, NY
(42.651242, -73.755418)";"Raleigh/Durham, NC
(42.673348, -72.179683)"
Table 3;2,006;3;30,325;31,650;Denver, CO;Minneapolis/St. Paul, MN;165,620;138.58;100.37;196,820;38.21;0.3806;-31,200;-0.1585;"Denver, CO
(39.738453, -104.984853)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 3;2,006;3;30,397;30,423;Atlanta, GA (Metropolitan Area);Austin, TX;32,570;307.59;236.56;36,430;71.03;0.3002;-3,860;-0.1060;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Austin, TX
(30.264979, -97.746598)"
Table 3;2,006;3;30,397;30,529;Atlanta, GA (Metropolitan Area);Hartford, CT;40,220;290.89;210.64;56,990;80.25;0.3810;-16,770;-0.2943;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Hartford, CT
(41.765775, -72.673356)"
Table 3;2,006;3;30,397;31,995;Atlanta, GA (Metropolitan Area);Greensboro/High Point, NC;18,390;255.62;151.83;32,400;103.79;0.6836;-14,010;-0.4324;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Greensboro/High Point, NC
(36.072701, -79.793899)"
Table 3;2,006;3;30,397;33,044;Atlanta, GA (Metropolitan Area);Louisville, KY;15,310;331.06;239.97;20,070;91.09;0.3796;-4,760;-0.2372;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Louisville, KY
(38.256078, -85.751569)"
Table 3;2,006;3;30,397;33,105;Atlanta, GA (Metropolitan Area);Cincinnati, OH;19,000;387.14;235.43;36,580;151.71;0.6444;-17,580;-0.4806;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Cincinnati, OH
(39.104427, -84.513808)"
Table 3;2,006;3;30,397;33,316;Atlanta, GA (Metropolitan Area);Omaha, NE;17,750;253.84;190.09;21,910;63.75;0.3354;-4,160;-0.1899;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Omaha, NE
(46.07035, -93.666319)"
Table 3;2,006;3;30,529;31,650;Hartford, CT;Minneapolis/St. Paul, MN;28,050;292.31;218.47;34,080;73.84;0.3380;-6,030;-0.1769;"Hartford, CT
(41.765775, -72.673356)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 3;2,006;3;30,529;34,100;Hartford, CT;Philadelphia, PA;28,060;117.95;88.91;30,060;29.03;0.3266;-2,000;-0.0665;"Hartford, CT
(41.765775, -72.673356)";"Philadelphia, PA
(39.951061, -75.16562)"
Table 3;2,006;3;30,647;30,466;Cleveland, OH (Metropolitan Area);Phoenix, AZ;53,030;187.43;138.96;62,210;48.48;0.3489;-9,180;-0.1476;"Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)";"Phoenix, AZ
(30.406931, -87.217578)"
Table 3;2,006;3;30,693;30,852;Nashville, TN;Washington, DC (Metropolitan Area);110,130;148.72;111.87;135,830;36.85;0.3294;-25,700;-0.1892;"Nashville, TN
(36.166687, -86.779932)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 3;2,006;3;30,721;30,693;Boston, MA (Metropolitan Area);Nashville, TN;55,310;192.08;138.91;61,340;53.17;0.3828;-6,030;-0.0983;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Nashville, TN
(36.166687, -86.779932)"
Table 3;2,006;3;30,721;30,994;Boston, MA (Metropolitan Area);Charleston, SC;19,590;231.04;148.43;24,690;82.61;0.5566;-5,100;-0.2066;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Charleston, SC
(32.77647, -79.931027)"
Table 3;2,006;3;30,721;31,066;Boston, MA (Metropolitan Area);Columbus, OH;40,000;196.41;147.89;40,080;48.52;0.3281;-80;-0.0020;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Columbus, OH
(39.962649, -82.996216)"
Table 3;2,006;3;30,721;31,714;Boston, MA (Metropolitan Area);Fort Myers, FL;80,400;133.13;101.39;105,020;31.74;0.3131;-24,620;-0.2344;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Fort Myers, FL
(40.253979, -103.801495)"
Table 3;2,006;3;30,721;31,995;Boston, MA (Metropolitan Area);Greensboro/High Point, NC;18,140;213.55;135.50;25,840;78.05;0.5760;-7,700;-0.2980;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Greensboro/High Point, NC
(36.072701, -79.793899)"
Table 3;2,006;3;30,721;33,044;Boston, MA (Metropolitan Area);Louisville, KY;23,620;184.41;129.58;26,890;54.82;0.4231;-3,270;-0.1216;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Louisville, KY
(38.256078, -85.751569)"
Table 3;2,006;3;30,721;33,105;Boston, MA (Metropolitan Area);Cincinnati, OH;46,350;306.78;207.95;57,270;98.83;0.4753;-10,920;-0.1907;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Cincinnati, OH
(39.104427, -84.513808)"
Table 3;2,006;3;30,721;33,195;Boston, MA (Metropolitan Area);Tampa, FL (Metropolitan Area);215,130;128.74;98.52;247,380;30.21;0.3067;-32,250;-0.1304;"Boston, MA (Metropolitan Area)
