tbl;Year;quarter;citymarketid_1;citymarketid_2;city1;city2;cur_passengers;cur_fare;ly_fare;ly_passengers;amount_change;percent_change;amount_change_pax;percent_change_pax;Geocoded_City1;Geocoded_City2
(43.155708, -77.612547)"
Table 4;2,009;3;30,325;30,436;Denver, CO;Tucson, AZ;39,150;107.59;162.80;29,280;-55.21;-0.3391;9,870;0.3371;"Denver, CO
(39.738453, -104.984853)";"Tucson, AZ
(35.167852, -103.726151)"
Table 4;2,009;3;30,325;31,650;Denver, CO;Minneapolis/St. Paul, MN;165,120;123.94;180.70;145,650;-56.76;-0.3141;19,470;0.1337;"Denver, CO
(39.738453, -104.984853)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;30,325;31,714;Denver, CO;Fort Myers, FL;16,040;154.07;236.10;10,750;-82.03;-0.3474;5,290;0.4921;"Denver, CO
(39.738453, -104.984853)";"Fort Myers, FL
(40.253979, -103.801495)"
Table 4;2,009;3;30,325;33,342;Denver, CO;Milwaukee, WI;70,830;121.78;175.83;54,550;-54.05;-0.3074;16,280;0.2984;"Denver, CO
(39.738453, -104.984853)";"Milwaukee, WI
(43.041072, -87.909421)"
Table 4;2,009;3;30,325;34,653;Denver, CO;Tulsa, OK;38,920;122.03;254.54;21,060;-132.51;-0.5206;17,860;0.8481;"Denver, CO
(39.738453, -104.984853)";"Tulsa, OK
(61.096484, -160.967455)"
Table 4;2,009;3;30,397;30,158;Atlanta, GA (Metropolitan Area);Atlantic City, NJ;17,860;92.25;135.28;160;-43.03;-0.3181;17,700;110.6250;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Atlantic City, NJ
(33.748547, -84.391502)"
Table 4;2,009;3;30,397;31,066;Atlanta, GA (Metropolitan Area);Columbus, OH;46,790;141.68;340.90;21,140;-199.23;-0.5844;25,650;1.2133;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Columbus, OH
(39.962649, -82.996216)"
Table 4;2,009;3;30,397;32,070;Atlanta, GA (Metropolitan Area);Harrisburg, PA;17,050;175.44;334.01;9,940;-158.57;-0.4748;7,110;0.7153;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Harrisburg, PA
(40.259572, -76.881821)"
Table 4;2,009;3;30,397;33,105;Atlanta, GA (Metropolitan Area);Cincinnati, OH;28,810;183.87;370.55;16,810;-186.68;-0.5038;12,000;0.7139;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Cincinnati, OH
(39.104427, -84.513808)"
Table 4;2,009;3;30,529;31,650;Hartford, CT;Minneapolis/St. Paul, MN;27,540;248.34;390.70;24,060;-142.36;-0.3644;3,480;0.1446;"Hartford, CT
(41.765775, -72.673356)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;30,647;31,650;Cleveland, OH (Metropolitan Area);Minneapolis/St. Paul, MN;33,180;216.46;329.09;31,280;-112.63;-0.3422;1,900;0.0607;"Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;30,666;32,575;Bellingham, WA;Los Angeles, CA (Metropolitan Area);15,100;136.64;241.66;4,840;-105.02;-0.4346;10,260;2.1198;"Bellingham, WA
(41.698264, -88.077915)";"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
Table 4;2,009;3;30,721;31,650;Boston, MA (Metropolitan Area);Minneapolis/St. Paul, MN;130,170;198.55;313.94;113,050;-115.39;-0.3676;17,120;0.1514;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;30,721;33,105;Boston, MA (Metropolitan Area);Cincinnati, OH;44,690;213.12;352.01;33,530;-138.89;-0.3946;11,160;0.3328;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Cincinnati, OH
(39.104427, -84.513808)"
Table 4;2,009;3;30,792;30,194;Buffalo, NY;Dallas/Fort Worth, TX;25,040;154.84;231.73;20,700;-76.90;-0.3318;4,340;0.2097;"Buffalo, NY
(39.945422, -78.64671)";"Dallas/Fort Worth, TX
(40.11086, -77.035636)"
Table 4;2,009;3;30,977;31,135;Chicago, IL;Myrtle Beach, SC;24,840;115.80;246.37;6,200;-130.57;-0.5300;18,640;3.0065;"Chicago, IL
(41.775002, -87.696388)";"Myrtle Beach, SC
(33.68785, -78.883852)"
Table 4;2,009;3;30,977;31,650;Chicago, IL;Minneapolis/St. Paul, MN;309,360;100.71;259.55;206,220;-158.84;-0.6120;103,140;0.5001;"Chicago, IL
(41.775002, -87.696388)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;30,977;33,105;Chicago, IL;Cincinnati, OH;43,580;175.73;288.79;38,360;-113.05;-0.3915;5,220;0.1361;"Chicago, IL
(41.775002, -87.696388)";"Cincinnati, OH
(39.104427, -84.513808)"
Table 4;2,009;3;31,057;32,337;Charlotte, NC;Indianapolis, IN;25,540;154.31;225.80;23,300;-71.49;-0.3166;2,240;0.0961;"Charlotte, NC
(35.222936, -80.840161)";"Indianapolis, IN
(39.76845, -86.156212)"
Table 4;2,009;3;31,066;31,650;Columbus, OH;Minneapolis/St. Paul, MN;27,680;202.19;353.21;22,390;-151.02;-0.4276;5,290;0.2363;"Columbus, OH
(39.962649, -82.996216)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;31,066;31,714;Columbus, OH;Fort Myers, FL;25,680;108.08;188.89;11,100;-80.81;-0.4278;14,580;1.3135;"Columbus, OH
(39.962649, -82.996216)";"Fort Myers, FL
(40.253979, -103.801495)"
Table 4;2,009;3;31,066;32,467;Columbus, OH;Miami, FL (Metropolitan Area);42,090;121.64;176.48;30,670;-54.84;-0.3107;11,420;0.3724;"Columbus, OH
(39.962649, -82.996216)";"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
Table 4;2,009;3;31,295;31,650;Detroit, MI;Minneapolis/St. Paul, MN;50,530;235.82;382.29;48,460;-146.47;-0.3831;2,070;0.0427;"Detroit, MI
(42.332916, -83.047853)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;31,453;31,650;Houston, TX;Minneapolis/St. Paul, MN;47,630;208.75;358.22;38,290;-149.47;-0.4173;9,340;0.2439;"Houston, TX
(29.760803, -95.369506)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;31,650;30,198;Minneapolis/St. Paul, MN;Pittsburgh, PA;31,400;171.07;311.96;24,690;-140.89;-0.4516;6,710;0.2718;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"Pittsburgh, PA
(40.442169, -79.994945)"
Table 4;2,009;3;31,650;30,693;Minneapolis/St. Paul, MN;Nashville, TN;28,060;199.37;337.36;20,120;-137.98;-0.4090;7,940;0.3946;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"Nashville, TN
(36.166687, -86.779932)"
Table 4;2,009;3;31,650;30,852;Minneapolis/St. Paul, MN;Washington, DC (Metropolitan Area);170,460;201.24;307.98;155,470;-106.74;-0.3466;14,990;0.0964;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 4;2,009;3;31,650;31,123;Minneapolis/St. Paul, MN;St. Louis, MO;50,790;186.90;383.08;38,690;-196.19;-0.5121;12,100;0.3127;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"St. Louis, MO
(38.630276, -90.200309)"
Table 4;2,009;3;31,650;33,570;Minneapolis/St. Paul, MN;San Diego, CA;70,380;162.45;258.53;54,720;-96.08;-0.3716;15,660;0.2862;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"San Diego, CA
(32.71576, -117.163817)"
Table 4;2,009;3;31,650;34,057;Minneapolis/St. Paul, MN;Portland, OR;51,680;220.91;318.21;37,040;-97.29;-0.3058;14,640;0.3952;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"Portland, OR
(45.516018, -122.681425)"
Table 4;2,009;3;31,650;34,100;Minneapolis/St. Paul, MN;Philadelphia, PA;77,240;193.09;306.64;68,740;-113.55;-0.3703;8,500;0.1237;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"Philadelphia, PA
(39.951061, -75.16562)"
Table 4;2,009;3;31,703;31,123;New York City, NY (Metropolitan Area);St. Louis, MO;130,650;185.31;282.58;118,550;-97.27;-0.3442;12,100;0.1021;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";"St. Louis, MO
(38.630276, -90.200309)"
Table 4;2,009;3;31,703;34,653;New York City, NY (Metropolitan Area);Tulsa, OK;21,560;205.84;319.87;18,160;-114.03;-0.3565;3,400;0.1872;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";"Tulsa, OK
(61.096484, -160.967455)"
Table 4;2,009;3;31,714;33,342;Fort Myers, FL;Milwaukee, WI;17,290;99.49;152.22;10,480;-52.73;-0.3464;6,810;0.6498;"Fort Myers, FL
(40.253979, -103.801495)";"Milwaukee, WI
(43.041072, -87.909421)"
Table 4;2,009;3;32,070;31,454;Harrisburg, PA;Orlando, FL;26,830;101.91;161.07;10,160;-59.16;-0.3673;16,670;1.6407;"Harrisburg, PA
(40.259572, -76.881821)";"Orlando, FL
(28.538331, -81.378879)"
Table 4;2,009;3;32,337;31,650;Indianapolis, IN;Minneapolis/St. Paul, MN;30,380;201.64;362.27;27,180;-160.63;-0.4434;3,200;0.1177;"Indianapolis, IN
(39.76845, -86.156212)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;32,467;33,342;Miami, FL (Metropolitan Area);Milwaukee, WI;25,910;116.14;182.51;19,420;-66.37;-0.3637;6,490;0.3342;"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)";"Milwaukee, WI
(43.041072, -87.909421)"
Table 4;2,009;3;32,575;33,264;Los Angeles, CA (Metropolitan Area);Medford, OR;23,560;146.01;230.62;16,250;-84.61;-0.3669;7,310;0.4498;"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)";"Medford, OR
(42.064492, -87.93678)"
Table 4;2,009;3;33,105;30,194;Cincinnati, OH;Dallas/Fort Worth, TX;30,090;222.12;336.56;19,950;-114.44;-0.3400;10,140;0.5083;"Cincinnati, OH
(39.104427, -84.513808)";"Dallas/Fort Worth, TX
(40.11086, -77.035636)"
Table 4;2,009;3;33,105;30,325;Cincinnati, OH;Denver, CO;23,290;192.95;338.41;14,330;-145.46;-0.4298;8,960;0.6253;"Cincinnati, OH
(39.104427, -84.513808)";"Denver, CO
(39.738453, -104.984853)"
Table 4;2,009;3;33,105;30,852;Cincinnati, OH;Washington, DC (Metropolitan Area);40,340;200.44;316.83;31,220;-116.39;-0.3674;9,120;0.2921;"Cincinnati, OH
(39.104427, -84.513808)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 4;2,009;3;33,105;31,453;Cincinnati, OH;Houston, TX;21,730;199.69;392.43;7,750;-192.74;-0.4911;13,980;1.8039;"Cincinnati, OH
(39.104427, -84.513808)";"Houston, TX
(29.760803, -95.369506)"
Table 4;2,009;3;33,105;31,454;Cincinnati, OH;Orlando, FL;44,030;118.99;205.00;25,440;-86.01;-0.4196;18,590;0.7307;"Cincinnati, OH
(39.104427, -84.513808)";"Orlando, FL
(28.538331, -81.378879)"
Table 4;2,009;3;33,105;31,650;Cincinnati, OH;Minneapolis/St. Paul, MN;18,950;254.66;392.12;19,310;-137.46;-0.3506;-360;-0.0186;"Cincinnati, OH
(39.104427, -84.513808)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;33,105;31,703;Cincinnati, OH;New York City, NY (Metropolitan Area);70,800;209.83;369.25;56,930;-159.41;-0.4317;13,870;0.2436;"Cincinnati, OH
(39.104427, -84.513808)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 4;2,009;3;33,105;32,211;Cincinnati, OH;Las Vegas, NV;25,640;199.38;310.92;14,150;-111.54;-0.3587;11,490;0.8120;"Cincinnati, OH
(39.104427, -84.513808)";"Las Vegas, NV
(36.169202, -115.140597)"
Table 4;2,009;3;33,105;32,457;Cincinnati, OH;San Francisco, CA (Metropolitan Area);31,560;249.94;445.98;18,950;-196.04;-0.4396;12,610;0.6654;"Cincinnati, OH
(39.104427, -84.513808)";"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
Table 4;2,009;3;33,105;32,467;Cincinnati, OH;Miami, FL (Metropolitan Area);34,720;148.62;232.27;21,390;-83.65;-0.3601;13,330;0.6232;"Cincinnati, OH
(39.104427, -84.513808)";"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
Table 4;2,009;3;33,105;32,575;Cincinnati, OH;Los Angeles, CA (Metropolitan Area);47,530;250.11;426.91;25,830;-176.80;-0.4141;21,700;0.8401;"Cincinnati, OH
(39.104427, -84.513808)";"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
Table 4;2,009;3;33,105;33,195;Cincinnati, OH;Tampa, FL (Metropolitan Area);31,350;125.15;223.47;16,670;-98.32;-0.4400;14,680;0.8806;"Cincinnati, OH
(39.104427, -84.513808)";"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
Table 4;2,009;3;33,105;34,100;Cincinnati, OH;Philadelphia, PA;29,040;170.68;344.05;18,020;-173.37;-0.5039;11,020;0.6115;"Cincinnati, OH
(39.104427, -84.513808)";"Philadelphia, PA
(39.951061, -75.16562)"
Table 4;2,009;3;33,198;31,650;Kansas City, MO;Minneapolis/St. Paul, MN;34,340;240.97;366.75;27,110;-125.77;-0.3429;7,230;0.2667;"Kansas City, MO
(39.099792, -94.578559)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;33,198;31,703;Kansas City, MO;New York City, NY (Metropolitan Area);104,600;171.41;251.10;103,760;-79.69;-0.3174;840;0.0081;"Kansas City, MO
(39.099792, -94.578559)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 4;2,009;3;33,198;33,342;Kansas City, MO;Milwaukee, WI;19,700;151.88;238.27;17,120;-86.40;-0.3626;2,580;0.1507;"Kansas City, MO
(39.099792, -94.578559)";"Milwaukee, WI
(43.041072, -87.909421)"
Table 4;2,009;3;33,342;31,123;Milwaukee, WI;St. Louis, MO;17,660;96.43;233.02;10,370;-136.59;-0.5862;7,290;0.7030;"Milwaukee, WI
(43.041072, -87.909421)";"St. Louis, MO
(38.630276, -90.200309)"
Table 4;2,009;3;33,342;31,650;Milwaukee, WI;Minneapolis/St. Paul, MN;49,250;88.13;326.09;26,240;-237.96;-0.7297;23,010;0.8769;"Milwaukee, WI
(43.041072, -87.909421)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;3;33,342;33,195;Milwaukee, WI;Tampa, FL (Metropolitan Area);39,410;101.86;146.49;32,490;-44.63;-0.3047;6,920;0.2130;"Milwaukee, WI
(43.041072, -87.909421)";"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
Table 4;2,009;3;33,485;30,852;Madison, WI;Washington, DC (Metropolitan Area);24,440;155.64;223.93;16,830;-68.29;-0.3050;7,610;0.4522;"Madison, WI
(43.073926, -89.385244)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 4;2,009;3;34,100;34,321;Philadelphia, PA;Portland, ME;18,740;183.37;341.21;11,950;-157.84;-0.4626;6,790;0.5682;"Philadelphia, PA
(39.951061, -75.16562)";"Portland, ME
(45.516018, -122.681425)"
Table 4;2,009;3;35,412;31,454;Knoxville, TN;Orlando, FL;18,600;94.21;280.30;4,540;-186.09;-0.6639;14,060;3.0969;"Knoxville, TN
(35.962631, -83.916677)";"Orlando, FL
(28.538331, -81.378879)"
Table 4;2,009;2;30,140;31,650;Albuquerque, NM;Minneapolis/St. Paul, MN;19,400;144.73;223.45;19,850;-78.71;-0.3523;-450;-0.0227;"Albuquerque, NM
(35.084248, -106.649241)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;2;30,194;30,529;Dallas/Fort Worth, TX;Hartford, CT;33,380;230.66;340.82;32,110;-110.16;-0.3232;1,270;0.0396;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";"Hartford, CT
(41.765775, -72.673356)"
Table 4;2,009;2;30,194;31,834;Dallas/Fort Worth, TX;Fayetteville, AR;15,450;161.06;361.95;11,210;-200.90;-0.5550;4,240;0.3782;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";"Fayetteville, AR
(36.061928, -94.160583)"
Table 4;2,009;2;30,194;33,244;Dallas/Fort Worth, TX;Memphis, TN;22,810;216.33;311.32;23,460;-94.99;-0.3051;-650;-0.0277;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";"Memphis, TN
(35.143378, -90.052136)"
Table 4;2,009;2;30,325;33,316;Denver, CO;Omaha, NE;70,360;96.04;159.94;40,520;-63.91;-0.3996;29,840;0.7364;"Denver, CO
(39.738453, -104.984853)";"Omaha, NE
(46.07035, -93.666319)"
Table 4;2,009;2;30,397;31,066;Atlanta, GA (Metropolitan Area);Columbus, OH;47,550;148.09;330.88;23,580;-182.80;-0.5524;23,970;1.0165;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Columbus, OH
(39.962649, -82.996216)"
Table 4;2,009;2;30,397;33,105;Atlanta, GA (Metropolitan Area);Cincinnati, OH;29,300;183.35;404.74;16,660;-221.38;-0.5470;12,640;0.7587;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Cincinnati, OH
(39.104427, -84.513808)"
Table 4;2,009;2;30,397;33,214;Atlanta, GA (Metropolitan Area);San Antonio, TX;55,300;163.57;239.19;51,880;-75.62;-0.3161;3,420;0.0659;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"San Antonio, TX
(29.425173, -98.494599)"
Table 4;2,009;2;30,529;31,650;Hartford, CT;Minneapolis/St. Paul, MN;26,440;223.61;353.31;27,060;-129.70;-0.3671;-620;-0.0229;"Hartford, CT
(41.765775, -72.673356)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;2;30,647;31,650;Cleveland, OH (Metropolitan Area);Minneapolis/St. Paul, MN;27,630;201.65;305.63;29,080;-103.99;-0.3402;-1,450;-0.0499;"Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;2;30,721;30,194;Boston, MA (Metropolitan Area);Dallas/Fort Worth, TX;133,490;218.32;332.84;127,290;-114.51;-0.3441;6,200;0.0487;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Dallas/Fort Worth, TX
(40.11086, -77.035636)"
Table 4;2,009;2;30,721;31,057;Boston, MA (Metropolitan Area);Charlotte, NC;109,440;157.40;230.05;105,090;-72.65;-0.3158;4,350;0.0414;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Charlotte, NC
(35.222936, -80.840161)"
Table 4;2,009;2;30,721;32,575;Boston, MA (Metropolitan Area);Los Angeles, CA (Metropolitan Area);331,850;204.71;293.97;296,620;-89.26;-0.3036;35,230;0.1188;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
Table 4;2,009;2;30,721;33,105;Boston, MA (Metropolitan Area);Cincinnati, OH;42,590;215.66;373.76;36,100;-158.10;-0.4230;6,490;0.1798;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Cincinnati, OH
(39.104427, -84.513808)"
Table 4;2,009;2;30,792;30,194;Buffalo, NY;Dallas/Fort Worth, TX;21,350;149.50;221.80;16,960;-72.31;-0.3260;4,390;0.2588;"Buffalo, NY
(39.945422, -78.64671)";"Dallas/Fort Worth, TX
(40.11086, -77.035636)"
Table 4;2,009;2;30,792;31,453;Buffalo, NY;Houston, TX;20,240;147.52;234.43;16,350;-86.91;-0.3707;3,890;0.2379;"Buffalo, NY
(39.945422, -78.64671)";"Houston, TX
(29.760803, -95.369506)"
Table 4;2,009;2;30,977;31,135;Chicago, IL;Myrtle Beach, SC;21,780;115.18;265.62;7,480;-150.44;-0.5664;14,300;1.9118;"Chicago, IL
(41.775002, -87.696388)";"Myrtle Beach, SC
(33.68785, -78.883852)"
Table 4;2,009;2;30,977;31,423;Chicago, IL;Des Moines, IA;16,550;212.61;314.65;17,270;-102.04;-0.3243;-720;-0.0417;"Chicago, IL
(41.775002, -87.696388)";"Des Moines, IA
(41.588822, -93.620309)"
Table 4;2,009;2;30,977;31,650;Chicago, IL;Minneapolis/St. Paul, MN;315,690;100.18;167.54;279,400;-67.36;-0.4020;36,290;0.1299;"Chicago, IL
(41.775002, -87.696388)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;2;30,977;33,105;Chicago, IL;Cincinnati, OH;48,410;147.44;313.37;39,200;-165.94;-0.5295;9,210;0.2349;"Chicago, IL
(41.775002, -87.696388)";"Cincinnati, OH
(39.104427, -84.513808)"
Table 4;2,009;2;30,977;34,524;Chicago, IL;Richmond, VA;31,570;169.73;254.87;31,580;-85.14;-0.3341;-10;-0.0003;"Chicago, IL
(41.775002, -87.696388)";"Richmond, VA
(37.540759, -77.433932)"
Table 4;2,009;2;31,057;30,529;Charlotte, NC;Hartford, CT;24,710;194.10;284.80;23,450;-90.69;-0.3184;1,260;0.0537;"Charlotte, NC
(35.222936, -80.840161)";"Hartford, CT
(41.765775, -72.673356)"
Table 4;2,009;2;31,057;30,693;Charlotte, NC;Nashville, TN;22,420;187.16;269.75;20,860;-82.59;-0.3062;1,560;0.0748;"Charlotte, NC
(35.222936, -80.840161)";"Nashville, TN
(36.166687, -86.779932)"
Table 4;2,009;2;31,057;30,852;Charlotte, NC;Washington, DC (Metropolitan Area);122,320;144.27;211.04;115,000;-66.77;-0.3164;7,320;0.0637;"Charlotte, NC
(35.222936, -80.840161)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 4;2,009;2;31,057;32,337;Charlotte, NC;Indianapolis, IN;23,310;152.25;227.10;24,150;-74.85;-0.3296;-840;-0.0348;"Charlotte, NC
(35.222936, -80.840161)";"Indianapolis, IN
(39.76845, -86.156212)"
Table 4;2,009;2;31,066;31,650;Columbus, OH;Minneapolis/St. Paul, MN;27,360;184.07;277.46;25,470;-93.40;-0.3366;1,890;0.0742;"Columbus, OH
(39.962649, -82.996216)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;2;31,066;31,714;Columbus, OH;Fort Myers, FL;31,150;139.12;211.72;14,530;-72.60;-0.3429;16,620;1.1438;"Columbus, OH
(39.962649, -82.996216)";"Fort Myers, FL
(40.253979, -103.801495)"
Table 4;2,009;2;31,453;31,650;Houston, TX;Minneapolis/St. Paul, MN;44,670;210.73;343.25;39,440;-132.52;-0.3861;5,230;0.1326;"Houston, TX
(29.760803, -95.369506)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;2;31,453;33,244;Houston, TX;Memphis, TN;15,670;253.13;365.66;13,450;-112.53;-0.3077;2,220;0.1651;"Houston, TX
(29.760803, -95.369506)";"Memphis, TN
(35.143378, -90.052136)"
Table 4;2,009;2;31,650;30,198;Minneapolis/St. Paul, MN;Pittsburgh, PA;28,730;170.28;294.95;24,810;-124.66;-0.4227;3,920;0.1580;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"Pittsburgh, PA
(40.442169, -79.994945)"
Table 4;2,009;2;31,650;31,123;Minneapolis/St. Paul, MN;St. Louis, MO;47,840;193.78;300.58;49,380;-106.81;-0.3553;-1,540;-0.0312;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"St. Louis, MO
(38.630276, -90.200309)"
Table 4;2,009;2;31,650;33,570;Minneapolis/St. Paul, MN;San Diego, CA;66,300;163.60;235.33;62,320;-71.73;-0.3048;3,980;0.0639;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"San Diego, CA
(32.71576, -117.163817)"
Table 4;2,009;2;31,650;34,057;Minneapolis/St. Paul, MN;Portland, OR;38,760;204.66;319.74;33,340;-115.08;-0.3599;5,420;0.1626;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"Portland, OR
(45.516018, -122.681425)"
Table 4;2,009;2;31,703;33,667;New York City, NY (Metropolitan Area);Norfolk, VA (Metropolitan Area);82,320;104.35;167.09;67,110;-62.73;-0.3755;15,210;0.2266;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";"Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)"
Table 4;2,009;2;31,703;35,096;New York City, NY (Metropolitan Area);Syracuse, NY;29,400;103.89;156.38;44,370;-52.49;-0.3357;-14,970;-0.3374;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";"Syracuse, NY
(43.047945, -76.147448)"
Table 4;2,009;2;31,995;31,703;Greensboro/High Point, NC;New York City, NY (Metropolitan Area);37,740;153.53;226.74;39,440;-73.21;-0.3229;-1,700;-0.0431;"Greensboro/High Point, NC
(36.072701, -79.793899)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 4;2,009;2;32,070;31,454;Harrisburg, PA;Orlando, FL;27,670;118.06;174.84;12,840;-56.79;-0.3248;14,830;1.1550;"Harrisburg, PA
(40.259572, -76.881821)";"Orlando, FL
(28.538331, -81.378879)"
Table 4;2,009;2;32,337;31,650;Indianapolis, IN;Minneapolis/St. Paul, MN;31,230;199.21;306.49;32,660;-107.28;-0.3500;-1,430;-0.0438;"Indianapolis, IN
(39.76845, -86.156212)";"Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
Table 4;2,009;2;33,105;30,194;Cincinnati, OH;Dallas/Fort Worth, TX;27,910;210.61;351.02;22,620;-140.42;-0.4000;5,290;0.2339;"Cincinnati, OH
(39.104427, -84.513808)";"Dallas/Fort Worth, TX
(40.11086, -77.035636)"
Table 4;2,009;2;33,105;30,852;Cincinnati, OH;Washington, DC (Metropolitan Area);44,340;200.26;342.86;32,980;-142.60;-0.4159;11,360;0.3445;"Cincinnati, OH
(39.104427, -84.513808)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 4;2,009;2;33,105;31,453;Cincinnati, OH;Houston, TX;21,180;184.04;448.04;8,390;-264.00;-0.5892;12,790;1.5244;"Cincinnati, OH
(39.104427, -84.513808)";"Houston, TX
(29.760803, -95.369506)"
Table 4;2,009;2;33,105;31,454;Cincinnati, OH;Orlando, FL;46,640;136.17;211.61;30,470;-75.44;-0.3565;16,170;0.5307;"Cincinnati, OH
